"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:1DGaqkDcIYIBZSpW5vyoOL","Mr. Bojangles - Single Version","spotify:artist:1NAWG3AngjBXyKbmPaz92D","Sammy Davis Jr.","spotify:album:7HSdas9Zon0ZnH9JWwCqd1","Lounge Legends: Sammy Davis Jr.","spotify:artist:1NAWG3AngjBXyKbmPaz92D","Sammy Davis Jr.","2002-01-01","https://i.scdn.co/image/ab67616d0000b27347e77e033170edd01b15210d","1","14","343120","https://p.scdn.co/mp3-preview/87485a859d756531595001c5f41bf86dac7fb4a4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","USUR10200100","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:05Z"
"spotify:track:4wgr6gTTxKqol5hT1cPUdo","Jimmi Diggin' Cats","spotify:artist:0gqIrDRL7CEPBWMmkuZPdQ","Digable Planets","spotify:album:5snUbps5KleLIP0cVI72lP","Reachin' (A New Refutation Of Time And Space)","spotify:artist:0gqIrDRL7CEPBWMmkuZPdQ","Digable Planets","1993-01-01","https://i.scdn.co/image/ab67616d0000b273c9f6a742f2337f938e89f599","1","8","221800","https://p.scdn.co/mp3-preview/954ae51fb86d1e4318bf4522ae8d3ef7a60aba22?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","USEM39200375","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:05Z"
"spotify:track:0CkPp4VuPSEyXkPGvGbyvq","Summertime - Instrumental; Live at the Matrix","spotify:artist:22WZ7M8sxp5THdruNY3gXt","The Doors","spotify:album:7bs3oHD0CaOQxUSdjr3osB","Strange Nights of Stone","spotify:artist:22WZ7M8sxp5THdruNY3gXt","The Doors","2013-04-30","https://i.scdn.co/image/ab67616d0000b2736c612388bdf88a1f104afb53","2","22","508813","https://p.scdn.co/mp3-preview/943f61b94d3ede1923168d72ad1bb32ecc646511?cid=9950ac751e34487dbbe027c4fd7f8e99","false","15","USEE10801345","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:05Z"
"spotify:track:2SRLd3XhmyP2wwQKVRDDy4","SICK, NERVOUS & BROKE!","spotify:artist:6yJ6QQ3Y5l0s0tn7b0arrO","JPEGMAFIA","spotify:album:4inXqcdjG79gV4m2mU8dQh","LP!","spotify:artist:6yJ6QQ3Y5l0s0tn7b0arrO","JPEGMAFIA","2021-10-22","https://i.scdn.co/image/ab67616d0000b2736e57be9031cc8bc46fb17fee","1","11","324776","https://p.scdn.co/mp3-preview/428b4936bad3e5ab8b11339d24990a300bccfccb?cid=9950ac751e34487dbbe027c4fd7f8e99","true","43","USUM72119677","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:05Z"
"spotify:track:4LLNd36WeJKv8pzjGeoMXZ","Backstage Pass (with Monte Booker & The Drums)","spotify:artist:1ybINI1qPiFbwDXamRtwxD, spotify:artist:4p75GTNEXwsAAkpweMVtKo, spotify:artist:0p5axeJsbtTCXBrRVoKjwu","Smino, monte booker, The Drums","spotify:album:4KOW0gXsh6Q736BgeF56hk","Backstage Pass (with Monte Booker & The Drums)","spotify:artist:1ybINI1qPiFbwDXamRtwxD, spotify:artist:4p75GTNEXwsAAkpweMVtKo, spotify:artist:0p5axeJsbtTCXBrRVoKjwu","Smino, monte booker, The Drums","2020-08-14","https://i.scdn.co/image/ab67616d0000b2731e66293779b70e5d0f1b2c91","1","1","224384","https://p.scdn.co/mp3-preview/c8399364086d6b13227b0ea9c7bad355c5fd687c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","USUG12001722","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:05Z"
"spotify:track:0kU9oWqYnPeqEca3x2auV9","Danger Zone","spotify:artist:30fiiwr2EeZp1tAhzYCmyM","Big L","spotify:album:7xvBUHu5jJ7X0wdRHudLFD","Lifestylez Ov Da Poor & Dangerous","spotify:artist:30fiiwr2EeZp1tAhzYCmyM","Big L","1995-03-28","https://i.scdn.co/image/ab67616d0000b273f22da4550a4de3cefb5afc0b","1","6","216600","https://p.scdn.co/mp3-preview/053ee5392f5931b5083c7fad5a664210622d9c7d?cid=9950ac751e34487dbbe027c4fd7f8e99","true","46","USSM10022974","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:05Z"
"spotify:track:52z21PGoOimhAG3dMEtY9F","I Ain't Gonna Eat out My Heart Anymore - Single Version","spotify:artist:5X3TuTi9OIsJXMGxPwTKM2","The Young Rascals","spotify:album:6S6RXg18OaPgkuhO7brqkf","Time Peace: The Rascals' Greatest Hits","spotify:artist:5g2n2H9ndqvejERtwZ1rHh","The Rascals","1990-07-23","https://i.scdn.co/image/ab67616d0000b27397a9e78dcf1c02914a781052","1","1","163200","https://p.scdn.co/mp3-preview/9c54bab1992018e055ef716a35ef036c15381749?cid=9950ac751e34487dbbe027c4fd7f8e99","false","25","USAT20106060","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:05Z"
"spotify:track:0Z7SBH67YDz6iZbDrfvNf0","Plain As Your Eyes Can See","spotify:artist:4U4dyH3tMYOQMZYTjsXmeJ","Jim Sullivan","spotify:album:6zaVaNAjvlN583TtOJIpZu","U.F.O.","spotify:artist:4U4dyH3tMYOQMZYTjsXmeJ","Jim Sullivan","1969","https://i.scdn.co/image/ab67616d0000b27311c688ebdef13f38bc9eca4f","1","2","147440","https://p.scdn.co/mp3-preview/25fb78c2700b9e0eebd4adc01dd02a8157d15d18?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","USDEA1005402","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:05Z"
"spotify:track:6LNX32x92GkRJjxvGZeXng","Clementine - Live in Portland, February 2, 1968","spotify:artist:4TMHGUX5WI7OOm53PqSDAT","Grateful Dead","spotify:album:7mPptCcvPGwhCBGtqNvjk5","So Many Roads (1965 - 1995)","spotify:artist:4TMHGUX5WI7OOm53PqSDAT","Grateful Dead","1999-11-07","https://i.scdn.co/image/ab67616d0000b2734e5a38077e0e759720ecbdf9","1","9","469666","https://p.scdn.co/mp3-preview/7fde1c80c82a2e4ceaf0bafb2208da7e0025989e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","15","USRH10901154","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:05Z"
"spotify:track:6dhYiGiyGYGveeLItyZ0lb","Sandman","spotify:artist:4U4dyH3tMYOQMZYTjsXmeJ","Jim Sullivan","spotify:album:6zaVaNAjvlN583TtOJIpZu","U.F.O.","spotify:artist:4U4dyH3tMYOQMZYTjsXmeJ","Jim Sullivan","1969","https://i.scdn.co/image/ab67616d0000b27311c688ebdef13f38bc9eca4f","1","10","151253","https://p.scdn.co/mp3-preview/7c244e4462b9b009c52865c7b6209e4874ee9e02?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","USDEA1005410","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:05Z"
"spotify:track:7i28aaEucsoEeEfZLHZHb1","Taking Up Space","spotify:artist:7kAZYW5e5hQHYGQ0XHYhns","Mustard Service","spotify:album:5pzZw40gzDD1WR5lKkvzqZ","Zest Pop","spotify:artist:7kAZYW5e5hQHYGQ0XHYhns","Mustard Service","2017-06-17","https://i.scdn.co/image/ab67616d0000b2735dc2fdf0f8cefa0f90fdf232","1","2","217600","https://p.scdn.co/mp3-preview/bc74ffbbbd351bcbed3cf82ac6c644bb84e72362?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","QM2PV1786857","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:05Z"
"spotify:track:4fX7XDzjBafCWEjp2sciVh","So Long, Marianne","spotify:artist:5l8VQNuIg0turYE1VtM9zV","Leonard Cohen","spotify:album:2t2sAWQl1NwwHy793LyEfR","The Essential Leonard Cohen","spotify:artist:5l8VQNuIg0turYE1VtM9zV","Leonard Cohen","2002-10-22","https://i.scdn.co/image/ab67616d0000b2731b826b4330e01a518b408a01","1","5","336560","https://p.scdn.co/mp3-preview/8e7cc18da68b26e2c7890ca8421d12c334ddd24a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","USSM10013406","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:05Z"
"spotify:track:5NfzVueIjM2uwu7UWTvZAU","Down by the Seaside - Remaster","spotify:artist:36QJpDe2go2KgaRleHCDTp","Led Zeppelin","spotify:album:26tH0kjUhkxBEd3ipGkx3Y","Physical Graffiti (Deluxe Edition)","spotify:artist:36QJpDe2go2KgaRleHCDTp","Led Zeppelin","1975-02-24","https://i.scdn.co/image/ab67616d0000b273765b0617b572bdd1dbdc7d8e","2","3","315507","https://p.scdn.co/mp3-preview/5ee003e273b796367896b026863e9783712b0c65?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","USAT21300972","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:05Z"
"spotify:track:7tSte80Q7QWy6qwb9EDtOI","Love Is","spotify:artist:5uQyXHg4ph7gNlnZHxt9kX","Robert Lester Folsom","spotify:album:7be9L5bnrienOBoWnPt1lz","Ode to a Rainy Day: Archives 1972-1975","spotify:artist:5uQyXHg4ph7gNlnZHxt9kX","Robert Lester Folsom","2014-10-21","https://i.scdn.co/image/ab67616d0000b273a98587506b4fa956e09c9275","1","3","206322","https://p.scdn.co/mp3-preview/9e0428bbbbc585d5869c5d5039c64cdb9016ac9e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","QMV8L1400803","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:05Z"
"spotify:track:3bPqgo3RO3ZESEpyCdNsnr","Sofa King","spotify:artist:0b3fYxnG6tlR0zLtBJd8DF, spotify:artist:2pAWfrd7WFF3XhVt9GooDL, spotify:artist:2dBj3prW7gP9bCCOIQeDUf","DANGERDOOM, MF DOOM, Danger Mouse","spotify:album:6TgkNOiJxeSkVVbXV720B1","THE MOUSE & THE MASK","spotify:artist:0b3fYxnG6tlR0zLtBJd8DF, spotify:artist:2pAWfrd7WFF3XhVt9GooDL, spotify:artist:2dBj3prW7gP9bCCOIQeDUf","DANGERDOOM, MF DOOM, Danger Mouse","2005-10-17","https://i.scdn.co/image/ab67616d0000b2736c3fb85147fcf2972923cf2d","1","2","177066","https://p.scdn.co/mp3-preview/0e6d9173f63dc1565ee79f16d197b4ac07da0193?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","GBBPW0500114","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:05Z"
"spotify:track:3JJL91ilRV6fXhKqu0FGXs","HOT WIND BLOWS (feat. Lil Wayne)","spotify:artist:4V8LLVI7PbaPR0K2TGSxFF, spotify:artist:55Aa2cqylxrFIXC767Z865","Tyler\, The Creator, Lil Wayne","spotify:album:45ba6QAtNrdv6Ke4MFOKk9","CALL ME IF YOU GET LOST","spotify:artist:4V8LLVI7PbaPR0K2TGSxFF","Tyler\, The Creator","2021-06-25","https://i.scdn.co/image/ab67616d0000b273696b4e67423edd64784bfbb4","1","6","155292","https://p.scdn.co/mp3-preview/d2e88444fc0276c54585c67623c04bcdcf59a737?cid=9950ac751e34487dbbe027c4fd7f8e99","true","71","USQX92102134","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:05Z"
"spotify:track:2NjeQLvFsfeKdZoA7dbfL1","PERCS | PERCZ","spotify:artist:6fxyWrfmjcbj5d12gXeiNV","Denzel Curry","spotify:album:6idVoBWP2mt1qoMtASm3gc","TA13OO","spotify:artist:6fxyWrfmjcbj5d12gXeiNV","Denzel Curry","2018-07-27","https://i.scdn.co/image/ab67616d0000b2737d05dd3ebb77cc048d66b294","3","2","186626","https://p.scdn.co/mp3-preview/b8d5f29e71db62711c17b4ecf9a434d90f2c9446?cid=9950ac751e34487dbbe027c4fd7f8e99","true","51","USC4R1802413","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:05Z"
"spotify:track:5dbcQ5D5EnBK4mO3Oygzeu","I Wouldn't Want to Be Like You","spotify:artist:2m62cc253Xvd9qYQ8d2X3d","The Alan Parsons Project","spotify:album:44VunLimdsXo2C6figBmwj","I Robot (Expanded Edition)","spotify:artist:2m62cc253Xvd9qYQ8d2X3d","The Alan Parsons Project","1977","https://i.scdn.co/image/ab67616d0000b27312171916079468f70ad95523","1","2","201880","https://p.scdn.co/mp3-preview/87328534af637615b6172eb3c4d114ca5b53365c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USAR19700003","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:05Z"
"spotify:track:5LvnxsdLdMj9CWeMbhnfmH","Slow","spotify:artist:0QLkmmM8acu07MIT5GcSPT","First Beige","spotify:album:61pyGuRoXcr0kJTE3jTnXQ","Press!","spotify:artist:0QLkmmM8acu07MIT5GcSPT","First Beige","2017-10-31","https://i.scdn.co/image/ab67616d0000b273fa8ce6d024e372866a0bbca3","1","5","245853","https://p.scdn.co/mp3-preview/9ccea99d781ce09828a5494312bdff1f1e525534?cid=9950ac751e34487dbbe027c4fd7f8e99","false","6","TCADI1721244","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:05Z"
"spotify:track:65zw2RY8Qp0JJDcQNSejNY","Ostavi trag","spotify:artist:3ZwN2fJK0cf4FBp8RkYd8Q","September","spotify:album:6ZtMJuNBSD1VBNTqou2PRK","Zadnja avantura","spotify:artist:3ZwN2fJK0cf4FBp8RkYd8Q","September","1976-05-12","https://i.scdn.co/image/ab67616d0000b273ad50e9d8e21f89e3a3f7621d","1","7","246653","https://p.scdn.co/mp3-preview/8d368bbb8f91d0ead54da2610a753295ee1801ef?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","SIC032301036","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:05Z"
"spotify:track:5uoWLHlKz2KSMNolLngutE","We Can Make It If We Try","spotify:artist:0efkWb9xKhT6H0E7kgSjFK","The Sylvers","spotify:album:37cO96e4Z02COry60xRQhx","The Sylvers II","spotify:artist:0efkWb9xKhT6H0E7kgSjFK","The Sylvers","1973","https://i.scdn.co/image/ab67616d0000b273d451cb18c6c841157294ea8b","1","1","171653","https://p.scdn.co/mp3-preview/15b8766e9addf380a096717682f5d238d456b40c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","GBCLQ1700149","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:05Z"
"spotify:track:5xAZDlzqvI1wflhB4mzYoz","Showdown","spotify:artist:7jefIIksOi1EazgRTfW2Pk","Electric Light Orchestra","spotify:album:7cuUWuHoLgx9SzUONHSg89","On the Third Day","spotify:artist:7jefIIksOi1EazgRTfW2Pk","Electric Light Orchestra","1973-11-01","https://i.scdn.co/image/ab67616d0000b27386d34544b37295fd99a49906","1","5","249226","https://p.scdn.co/mp3-preview/38de23bb30bc64ef01bbe3dae2e23526e64d1160?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","USSM19805098","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:05Z"
"spotify:track:1roGQgXbwaKojyfEGPCk8D","Something New","spotify:artist:2UmG7WphL1CMN7mVWyhE7u","Babe Rainbow","spotify:album:2aKQxCgAkenCRpyKy040W9","Something New","spotify:artist:2UmG7WphL1CMN7mVWyhE7u","Babe Rainbow","2019-05-03","https://i.scdn.co/image/ab67616d0000b27346ec8659c85e21f6e9df96e2","1","1","193251","https://p.scdn.co/mp3-preview/45197be3ebbb3b0d6bdc0018a80e9bd9babb5961?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBKPL1947462","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:05Z"
"spotify:track:5UgT7w6zVZjP3oyawMzbiK","The End","spotify:artist:22WZ7M8sxp5THdruNY3gXt","The Doors","spotify:album:1jWmEhn3ggaL6isoyLfwBn","The Doors","spotify:artist:22WZ7M8sxp5THdruNY3gXt","The Doors","1967-01-04","https://i.scdn.co/image/ab67616d0000b2735b96a8c5d61be8878452f8f1","1","11","703373","https://p.scdn.co/mp3-preview/425c67aa9994206c20846912db4a11c478315bbe?cid=9950ac751e34487dbbe027c4fd7f8e99","true","63","USEE19900208","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:05Z"
"spotify:track:5JISV2O82kiiwdEzx7ZL9b","Cludder","spotify:artist:6U3ybJ9UHNKEdsH7ktGBZ7","JID","spotify:album:4ATuArnscRI2GXkcN6iocn","Cludder","spotify:artist:6U3ybJ9UHNKEdsH7ktGBZ7","JID","2021-02-05","https://i.scdn.co/image/ab67616d0000b27344a8576b5691855e285003c4","1","1","192382","https://p.scdn.co/mp3-preview/dd85621948b6087929f4e9d4727a7048f84c48a4?cid=9950ac751e34487dbbe027c4fd7f8e99","true","44","USUM72021993","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:05Z"
"spotify:track:6dRX3GyCjrxHm8o5VcIM0h","King Tubby Meets The Rockers Uptown","spotify:artist:5WwEQwX3ruZofwDDqtOXwI","Augustus Pablo","spotify:album:3xEweRKkxWOs8VG4oIT6kI","Classic Rockers","spotify:artist:5WwEQwX3ruZofwDDqtOXwI","Augustus Pablo","1995-08-15","https://i.scdn.co/image/ab67616d0000b273a2099f56d70f6d80aca8b827","1","2","153666","https://p.scdn.co/mp3-preview/3b5d660510cd88f1a129c776ec2d67c6c4235876?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","USIR27500012","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:05Z"
"spotify:track:6QbcnA5zCrjiZIUBzAP4nY","I'm a Ram","spotify:artist:3dkbV4qihUeMsqN4vBGg93","Al Green","spotify:album:6A2T77SSF5TUglshWSQAiC","Gets Next to You","spotify:artist:3dkbV4qihUeMsqN4vBGg93","Al Green","1971-08-14","https://i.scdn.co/image/ab67616d0000b273fec6bb271749b854c35e5f5c","1","5","227480","https://p.scdn.co/mp3-preview/8aadad70d895efbac7aa085d5bdf9086259ffc8c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","US2HK0914105","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:05Z"
"spotify:track:5vRiYeEaPMKNy3hou1kxry","spliff","spotify:artist:0HcyeAioEKhfwVcJAoyN36","Knowmadic","spotify:album:3eK0jJkxTLYTyGa7Lj7liC","bumps","spotify:artist:0HcyeAioEKhfwVcJAoyN36","Knowmadic","2017-03-16","https://i.scdn.co/image/ab67616d0000b27399c9e36bfb811ea370546edb","1","5","70009","https://p.scdn.co/mp3-preview/703345bd5c412c1aea968ba4442b8e42c09a353c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","QM42K1704692","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:05Z"
"spotify:track:0hCB0YR03f6AmQaHbwWDe8","Whole Lotta Love - 1990 Remaster","spotify:artist:36QJpDe2go2KgaRleHCDTp","Led Zeppelin","spotify:album:70lQYZtypdCALtFVlQAcvx","Led Zeppelin II (1994 Remaster)","spotify:artist:36QJpDe2go2KgaRleHCDTp","Led Zeppelin","1969-10-22","https://i.scdn.co/image/ab67616d0000b273fc4f17340773c6c3579fea0d","1","1","333893","https://p.scdn.co/mp3-preview/89f3dc45265602fa874c23d638538af0f2c6b56a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","79","USAT29900471","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:05Z"
"spotify:track:25bXUCKB70o9Qms9YPfGJG","Slow Bullet","spotify:artist:0av074qUwLn5eyzwqoq3xh","People Under The Stairs","spotify:album:3xNlOqBSM4hmlO8SmcLXJt","The Next Step","spotify:artist:0av074qUwLn5eyzwqoq3xh","People Under The Stairs","1999-10-26","https://i.scdn.co/image/ab67616d0000b2738593111ebcc0f5bdb8f7d0eb","1","7","78506","https://p.scdn.co/mp3-preview/6be0bc8b210fa1a4497bbaec3366b4fd76d58be1?cid=9950ac751e34487dbbe027c4fd7f8e99","true","33","USOM80103307","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:05Z"
"spotify:track:1he20mKw1eq2OVp1BKBlpt","Black Cow","spotify:artist:6P7H3ai06vU1sGvdpBwDmE","Steely Dan","spotify:album:1hOK2ey9W76x9GnftSRgrw","Aja","spotify:artist:6P7H3ai06vU1sGvdpBwDmE","Steely Dan","1977-09-23","https://i.scdn.co/image/ab67616d0000b273cf39e4261576717ff4737bb6","1","1","310107","https://p.scdn.co/mp3-preview/f225d5d6b25d7ebd5b903488add6acfe0df734a7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","USMC17647228","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:05Z"
"spotify:track:3mlGB7zkr3zOpBDOLp9M1R","Three Day Jag","spotify:artist:09ngRBIiR8rA1S6PdbTIb4","Rainer Veil","spotify:album:2gOwgJBWaFOXhHA1jVB79t","New Brutalism","spotify:artist:09ngRBIiR8rA1S6PdbTIb4","Rainer Veil","2014-02-10","https://i.scdn.co/image/ab67616d0000b273705d8b012cc5a946ef8996e3","1","3","474243","https://p.scdn.co/mp3-preview/80542f6d87ce5f00d5baa9915b8e6d9c299fd4d0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","3","USA2Z1410219","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:05Z"
"spotify:track:7tMem33U649eRpq52kfbkw","Art Of Dying - Remastered 2014","spotify:artist:7FIoB5PHdrMZVC3q2HE5MS","George Harrison","spotify:album:4I4xtHaIFOzhZfp1NIHkY6","All Things Must Pass (Remastered 2014)","spotify:artist:7FIoB5PHdrMZVC3q2HE5MS","George Harrison","1970-11-27","https://i.scdn.co/image/ab67616d0000b273acc11d868a59008935e72299","2","7","218800","https://p.scdn.co/mp3-preview/5d60b5c158cbd4aef4cf9f724b56df8283cdca4d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GB77R1400045","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:05Z"
"spotify:track:0x2wtJbtJrox3SDmnMj97x","Gimme Three Steps","spotify:artist:4MVyzYMgTwdP7Z49wAZHx0","Lynyrd Skynyrd","spotify:album:6DExt1eX4lflLacVjHHbOs","Pronounced' Leh-'Nerd 'Skin-'Nerd","spotify:artist:4MVyzYMgTwdP7Z49wAZHx0","Lynyrd Skynyrd","1973-01-01","https://i.scdn.co/image/ab67616d0000b273128450651c9f0442780d8eb8","1","3","267173","https://p.scdn.co/mp3-preview/d2ae2af2625046aebf7618c67f9014a69dced64f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","USMC17301721","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:05Z"
"spotify:track:4CBGocqDmAjJLcA9sA9EXF","Cary Me Back","spotify:artist:5J81VungUjSVHxlPpTI9KG","Mild High Club","spotify:album:6O9YDn12I4WQxUBQE9tpnN","Skiptracing","spotify:artist:5J81VungUjSVHxlPpTI9KG","Mild High Club","2016-08-26","https://i.scdn.co/image/ab67616d0000b27396bc7d5bd0b6488de76598ab","1","3","233136","https://p.scdn.co/mp3-preview/2281222e456c89af790ba8603c3f3fac2df8073e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","US2S71673003","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:05Z"
"spotify:track:0LHm5xYhzH6ZfmTVJ6LWpR","No Time for Dreaming","spotify:artist:462T0buQ5ScBUQCRpodDRf, spotify:artist:1PryMSya1JnSAlcwYawCxp","Charles Bradley, Menahan Street Band","spotify:album:6llfJp31mi9r7swqmSAwuK","No Time For Dreaming","spotify:artist:462T0buQ5ScBUQCRpodDRf","Charles Bradley","2011-01-25","https://i.scdn.co/image/ab67616d0000b2735299f13d4459546003c9e488","1","7","172559","https://p.scdn.co/mp3-preview/31eaa8038b8e0c5df97fa1dad1ab4e7fa1596999?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","US4GZ1002207","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:05Z"
"spotify:track:5OkYfk72CNL8XLqa3gp9q7","Something to Rap About (feat. Tyler, The Creator)","spotify:artist:0Y4inQK6OespitzD6ijMwb, spotify:artist:0eVyjRhzZKke2KFYTcDkeu, spotify:artist:4V8LLVI7PbaPR0K2TGSxFF","Freddie Gibbs, The Alchemist, Tyler\, The Creator","spotify:album:3znl1qe13kyjQv7KcR685N","Alfredo","spotify:artist:0Y4inQK6OespitzD6ijMwb, spotify:artist:0eVyjRhzZKke2KFYTcDkeu","Freddie Gibbs, The Alchemist","2020-05-29","https://i.scdn.co/image/ab67616d0000b27352c24049a16d59e98a638651","1","6","282560","https://p.scdn.co/mp3-preview/5b8ea3f15815a7ed8115ff92dffd1d66bbb1980f?cid=9950ac751e34487dbbe027c4fd7f8e99","true","65","USUYG1312764","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:05Z"
"spotify:track:5WtMpQgVIeZq06bXbYJO01","P.A.T. FEAT. PLAYTHATBOIZAY","spotify:artist:6fxyWrfmjcbj5d12gXeiNV, spotify:artist:04eqrYwakzHXxRABNRWbwM","Denzel Curry, PlayThatBoiZay","spotify:album:6PkSBdx19zarn4ae1D08gA","ZUU","spotify:artist:6fxyWrfmjcbj5d12gXeiNV","Denzel Curry","2019-05-31","https://i.scdn.co/image/ab67616d0000b2735d46e4578c8e1adad9206480","1","12","180480","https://p.scdn.co/mp3-preview/556e70e234a01470b54b8b29f80c67021c21c474?cid=9950ac751e34487dbbe027c4fd7f8e99","true","46","USC4R1902714","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:05Z"
"spotify:track:6lb5d1r1QUeNb5UmM9V5nm","Mercury Blues","spotify:artist:6QtGlUje9TIkLrgPZrESuk","Steve Miller Band","spotify:album:0fjJOLqG3v7vXRYhz2wxPC","Fly Like An Eagle","spotify:artist:6QtGlUje9TIkLrgPZrESuk","Steve Miller Band","1976-01-01","https://i.scdn.co/image/ab67616d0000b2732fc23e78e87d793054bba090","1","6","223026","https://p.scdn.co/mp3-preview/795fda666914db7e77783129f35c7a8a81b8938c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","USCA28700721","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:05Z"
"spotify:track:7tL9xxvZY4C8rx5EKfHIVU","Far","spotify:artist:4uFZsG1vXrPcvnZ4iSQyrx","C418","spotify:album:7CYDRyFCKtAYJBSpfovLyX","Minecraft - Volume Beta","spotify:artist:4uFZsG1vXrPcvnZ4iSQyrx","C418","2013-11-09","https://i.scdn.co/image/ab67616d0000b2734cf0b29eb06a92aa96acae64","1","29","192000","https://p.scdn.co/mp3-preview/287b5595c12fa40ad26c85a67802ea9ed7bf94bc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","TCABR1368254","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:37:05Z"
